filename,year,session number,text,speaker,country/organization,language,gender,only text
UNSC_2008_SPV.6005_spch003.txt,2008,6005,"The President (spoke in Chinese): I thank Ms. Mayanja for her statement. I now give the floor to Mr. Alain Le Roy, Under-Secretary-General for Peacekeeping Operations.  ",The President,,Chinese,u," I thank Ms. Mayanja for her statement. I now give the floor to Mr. Alain Le Roy, Under-Secretary-General for Peacekeeping Operations.  "
UNSC_2008_SPV.6005_spch005.txt,2008,6005,"The President (spoke in Chinese): I thank Mr. Le Roy for his briefing.  I now give the floor to the Executive Director of the United Nations Development Fund for Women, Ms. Ines Alberdi.  ",The President,,Chinese,u," I thank Mr. Le Roy for his briefing.  I now give the floor to the Executive Director of the United Nations Development Fund for Women, Ms. Ines Alberdi.  "
UNSC_2008_SPV.6005_spch007.txt,2008,6005,"The President (spoke in Chinese): I thank Ms. Alberdi for her statement.  I now give the floor to Ms. Sarah Taylor, Coordinator of the NGO Working Group on Women, Peace and Security.  ",The President,,Chinese,u," I thank Ms. Alberdi for her statement.  I now give the floor to Ms. Sarah Taylor, Coordinator of the NGO Working Group on Women, Peace and Security.  "
UNSC_2008_SPV.6005_spch009.txt,2008,6005,"The President (spoke in Chinese): In accordance with the understanding reached among Council  members, I wish to remind all speakers to limit their statements to no more five minutes in order to enable the Council to carry out its work expeditiously. Delegations with lengthy statements are kindly requested to circulate their texts in writing and to deliver a condensed version when speaking in the Chamber.  ",The President,,Chinese,u," In accordance with the understanding reached among Council  members, I wish to remind all speakers to limit their statements to no more five minutes in order to enable the Council to carry out its work expeditiously. Delegations with lengthy statements are kindly requested to circulate their texts in writing and to deliver a condensed version when speaking in the Chamber.  "
UNSC_2008_SPV.6005_spch024.txt,2008,6005,"The President (spoke in Chinese): I shall now make a statement in my capacity as the representative of China.  I thank participants for their statements: Ms. Mayanja, Special Adviser to the Secretary-General on Gender Issues and Advancement of Women; Mr. Le Roy, Under-Secretary-General for Peacekeeping Operations; Ms. Alberdi, Executive Director of the United Nations Development Fund for Women (UNIFEM); and Ms. Taylor, Coordinator of the NGO Working Group on Women, Peace and Security.  Eight years ago, the Security Council adopted resolution 1325 (2000), which laid the foundation for cooperation by the international community in this field. We are pleased to see that, thanks to the joint efforts by various intergovernmental organizations, regional and subregional organizations, Member States and civil society, the role of women in the prevention of conflicts, peace talks, peacekeeping operations and post-conflict reconstruction has been strengthened, and the concepts of gender equality and the empowerment of women have taken hold.  However, we must recognize the reality that as the characteristics of conflicts change and various complex factors become interwoven, resolution 1325 (2000) has yet to be fully implemented. In certain conflict situations, enormous suffering and pain continue to be inflicted on women. Unable to protect their personal security, women can hardly take an effective part in peace processes or political life. We attach great importance to this question and wish to stress the following three points.  First, the Security Council has a unique role to play in the question of women, peace and security and should strengthen its coordination and cooperation with other organs of the United Nations. As the organ that bears the primary responsibility for the maintenance of international peace and security, the Security Council should step up its efforts for the prevention and resolution of conflicts so that the root causes of women's suffering in war can be removed and their rights and interest protected to the greatest extent possible. As the General Assembly, the Economic and Social Council and UNIFEM. have their respective mandates and roles for promoting the rights and interests of women, the Security Council should strengthen its coordination and cooperation with them and work together in addressing the relevant issues.  Secondly, efforts should be made to facilitate women's participation in every stage of peace processes so that a solid foundation can be created for consolidating the peace process and achieving lasting peace. We hope that the parties concerned will continue to work and to create an enabling environment for women's full participation and in-depth involvement. In recent years, the Secretariat has taken quite a number of positive measures to increase the number of female staff members and women appointed to senior posts. We expect to see more efforts in this direction in the future.  Thirdly, civil society should continue to be encouraged and supported in taking part in the protection of women. Many colleagues from  non-governmental organizations work under difficult conditions in the field to protect the rights and interests of women. Their commendable work deserves our appreciation. China supports them in their continuing efforts to play a constructive role in the protection of women in armed conflict and encourages them to engage with and make recommendations to other organs of the United Nations, especially those that are directly concerned with women's issues.  At the initiative of the delegation of the United Kingdom, the Security Council will adopt a presidential statement at the conclusion of this open debate, in which the Secretary-General will be requested to submit a report on the implementation of resolution 1325 (2000) by next October. We support that request.  It needs to be pointed out that only a few months ago the Council adopted resolution 1820 (2008), in which the Secretary-General is requested to submit a report on combating sexual violence. We hope that the Secretariat will enhance internal coordination and make the best possible use of the relevant information available to it, so as to submit a report of high quality to the Security Council.  I now resume my functions as President of the Council.  I now give the floor to Her Excellency Ms. Natalya Petkevich, Deputy Head of the Administration of the President of the Republic of Belarus.  ",The President,,Chinese,u," I shall now make a statement in my capacity as the representative of China.  I thank participants for their statements: Ms. Mayanja, Special Adviser to the Secretary-General on Gender Issues and Advancement of Women; Mr. Le Roy, Under-Secretary-General for Peacekeeping Operations; Ms. Alberdi, Executive Director of the United Nations Development Fund for Women (UNIFEM); and Ms. Taylor, Coordinator of the NGO Working Group on Women, Peace and Security.  Eight years ago, the Security Council adopted resolution 1325 (2000), which laid the foundation for cooperation by the international community in this field. We are pleased to see that, thanks to the joint efforts by various intergovernmental organizations, regional and subregional organizations, Member States and civil society, the role of women in the prevention of conflicts, peace talks, peacekeeping operations and post-conflict reconstruction has been strengthened, and the concepts of gender equality and the empowerment of women have taken hold.  However, we must recognize the reality that as the characteristics of conflicts change and various complex factors become interwoven, resolution 1325 (2000) has yet to be fully implemented. In certain conflict situations, enormous suffering and pain continue to be inflicted on women. Unable to protect their personal security, women can hardly take an effective part in peace processes or political life. We attach great importance to this question and wish to stress the following three points.  First, the Security Council has a unique role to play in the question of women, peace and security and should strengthen its coordination and cooperation with other organs of the United Nations. As the organ that bears the primary responsibility for the maintenance of international peace and security, the Security Council should step up its efforts for the prevention and resolution of conflicts so that the root causes of women's suffering in war can be removed and their rights and interest protected to the greatest extent possible. As the General Assembly, the Economic and Social Council and UNIFEM. have their respective mandates and roles for promoting the rights and interests of women, the Security Council should strengthen its coordination and cooperation with them and work together in addressing the relevant issues.  Secondly, efforts should be made to facilitate women's participation in every stage of peace processes so that a solid foundation can be created for consolidating the peace process and achieving lasting peace. We hope that the parties concerned will continue to work and to create an enabling environment for women's full participation and in-depth involvement. In recent years, the Secretariat has taken quite a number of positive measures to increase the number of female staff members and women appointed to senior posts. We expect to see more efforts in this direction in the future.  Thirdly, civil society should continue to be encouraged and supported in taking part in the protection of women. Many colleagues from  non-governmental organizations work under difficult conditions in the field to protect the rights and interests of women. Their commendable work deserves our appreciation. China supports them in their continuing efforts to play a constructive role in the protection of women in armed conflict and encourages them to engage with and make recommendations to other organs of the United Nations, especially those that are directly concerned with women's issues.  At the initiative of the delegation of the United Kingdom, the Security Council will adopt a presidential statement at the conclusion of this open debate, in which the Secretary-General will be requested to submit a report on the implementation of resolution 1325 (2000) by next October. We support that request.  It needs to be pointed out that only a few months ago the Council adopted resolution 1820 (2008), in which the Secretary-General is requested to submit a report on combating sexual violence. We hope that the Secretariat will enhance internal coordination and make the best possible use of the relevant information available to it, so as to submit a report of high quality to the Security Council.  I now resume my functions as President of the Council.  I now give the floor to Her Excellency Ms. Natalya Petkevich, Deputy Head of the Administration of the President of the Republic of Belarus.  "
UNSC_2008_SPV.6005_spch026.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of the Philippines.  ,The President,,Chinese,u, I now give the floor to the representative of the Philippines.  
UNSC_2008_SPV.6005_spch028.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Liechtenstein.  ,The President,,Chinese,u, I now give the floor to the representative of Liechtenstein.  
UNSC_2008_SPV.6005_spch030.txt,2008,6005,"The President (spoke in Chinese): There are still a number of speakers remaining on my list for this meeting. In view of the lateness of the hour, I intend, with the concurrence of members of the Council, to suspend the meeting until 3 p.m. I would like to remind participants that statements should be limited to five minutes insofar as possible.  The meeting was suspended at 1.05 p.m. 08-57476 ",The President,,Chinese,u," There are still a number of speakers remaining on my list for this meeting. In view of the lateness of the hour, I intend, with the concurrence of members of the Council, to suspend the meeting until 3 p.m. I would like to remind participants that statements should be limited to five minutes insofar as possible.  The meeting was suspended at 1.05 p.m. 08-57476 "
UNSC_2008_SPV.6005Resumption1_spch001.txt,2008,6005,"The President (spoke in Chinese): I should like to inform the Council that I have received letters from the representatives of Denmark and Tonga, in which they request to be invited to participate in the consideration of the item on the Council's agenda. In conformity with the usual practice, I propose, with the consent of the Council, to invite those representatives to participate in the consideration of the item, without the right to vote, in accordance with the relevant provisions of the Charter and rule 37 of the Council's provisional rules of procedure.  There being no objection, it is so decided.  At the invitation of the President, the representatives of the aforementioned countries took the seats reserved for them at the side of the Council Chamber.  The President (spoke in Chinese): I should like to inform the Council that I have received a letter dated 29 October 2008 from the Permanent Representative of Burkina Faso, in which he requests that Mrs. Lila Ratsifandrihamanana, Permanent Observer of the African Union to the United Nations, be invited to participate in the consideration of the item in accordance with rule 39 of the Council's provisional rules of procedure.  If I hear no objection, I shall take it that the Security Council agrees to extend an invitation under rule 39 of its provisional rules of procedure to Mrs. Ratsifandrihamanana.  It is so decided.  I invite Mrs. Ratsifandrihamanana to take the seat reserved for her at the side of the Council Chamber.  I wish to remind all speakers, as I indicated this morning, to limit their statements to no more than five minutes in order to enable the Council to carry out its work expeditiously. Delegations with lengthy statements are kindly requested to circulate the text in writing and to deliver a condensed version when speaking in the Chamber.  I now give the floor to the representative of Australia.   ",The President,,Chinese,u," I should like to inform the Council that I have received letters from the representatives of Denmark and Tonga, in which they request to be invited to participate in the consideration of the item on the Council's agenda. In conformity with the usual practice, I propose, with the consent of the Council, to invite those representatives to participate in the consideration of the item, without the right to vote, in accordance with the relevant provisions of the Charter and rule 37 of the Council's provisional rules of procedure.  There being no objection, it is so decided.  At the invitation of the President, the representatives of the aforementioned countries took the seats reserved for them at the side of the Council Chamber.  The President (spoke in Chinese): I should like to inform the Council that I have received a letter dated 29 October 2008 from the Permanent Representative of Burkina Faso, in which he requests that Mrs. Lila Ratsifandrihamanana, Permanent Observer of the African Union to the United Nations, be invited to participate in the consideration of the item in accordance with rule 39 of the Council's provisional rules of procedure.  If I hear no objection, I shall take it that the Security Council agrees to extend an invitation under rule 39 of its provisional rules of procedure to Mrs. Ratsifandrihamanana.  It is so decided.  I invite Mrs. Ratsifandrihamanana to take the seat reserved for her at the side of the Council Chamber.  I wish to remind all speakers, as I indicated this morning, to limit their statements to no more than five minutes in order to enable the Council to carry out its work expeditiously. Delegations with lengthy statements are kindly requested to circulate the text in writing and to deliver a condensed version when speaking in the Chamber.  I now give the floor to the representative of Australia.   "
UNSC_2008_SPV.6005Resumption1_spch003.txt,2008,6005,The President (spoke in Chinese): I now call on the representative of Ghana.  ,The President,,Chinese,u, I now call on the representative of Ghana.  
UNSC_2008_SPV.6005Resumption1_spch005.txt,2008,6005,The President (spoke in Chinese): I now call on the representative of Austria.  ,The President,,Chinese,u, I now call on the representative of Austria.  
UNSC_2008_SPV.6005Resumption1_spch007.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Japan.  ,The President,,Chinese,u, I now give the floor to the representative of Japan.  
UNSC_2008_SPV.6005Resumption1_spch009.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Mexico.  ,The President,,Chinese,u, I now give the floor to the representative of Mexico.  
UNSC_2008_SPV.6005Resumption1_spch011.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Canada.  ,The President,,Chinese,u, I now give the floor to the representative of Canada.  
UNSC_2008_SPV.6005Resumption1_spch013.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Ireland.  ,The President,,Chinese,u, I now give the floor to the representative of Ireland.  
UNSC_2008_SPV.6005Resumption1_spch015.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Bangladesh.  ,The President,,Chinese,u, I now give the floor to the representative of Bangladesh.  
UNSC_2008_SPV.6005Resumption1_spch017.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Switzerland. ,The President,,Chinese,u, I now give the floor to the representative of Switzerland. 
UNSC_2008_SPV.6005Resumption1_spch019.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Germany.  ,The President,,Chinese,u, I now give the floor to the representative of Germany.  
UNSC_2008_SPV.6005Resumption1_spch021.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of the Republic of the Congo.  ,The President,,Chinese,u, I now give the floor to the representative of the Republic of the Congo.  
UNSC_2008_SPV.6005Resumption1_spch023.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of the Republic of Kazakhstan.  ,The President,,Chinese,u, I now give the floor to the representative of the Republic of Kazakhstan.  
UNSC_2008_SPV.6005Resumption1_spch025.txt,2008,6005,The President (spoke in Chinese): I now call on the representative of the United Arab Emirates.  ,The President,,Chinese,u, I now call on the representative of the United Arab Emirates.  
UNSC_2008_SPV.6005Resumption1_spch027.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Swaziland.  ,The President,,Chinese,u, I now give the floor to the representative of Swaziland.  
UNSC_2008_SPV.6005Resumption1_spch029.txt,2008,6005,The President (spoke in Chinese): I give the floor to the representative of Israel.  ,The President,,Chinese,u, I give the floor to the representative of Israel.  
UNSC_2008_SPV.6005Resumption1_spch031.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Iceland.  ,The President,,Chinese,u, I now give the floor to the representative of Iceland.  
UNSC_2008_SPV.6005Resumption1_spch033.txt,2008,6005,The President: I now give the floor to the representative from Afghanistan. ,The President,,English,u, I now give the floor to the representative from Afghanistan. 
UNSC_2008_SPV.6005Resumption1_spch035.txt,2008,6005,The President (spoke in Chinese): I now call on the representative of Kenya.  ,The President,,Chinese,u, I now call on the representative of Kenya.  
UNSC_2008_SPV.6005Resumption1_spch037.txt,2008,6005,The President (spoke in Chinese): I now call on the representative of Argentina.  ,The President,,Chinese,u, I now call on the representative of Argentina.  
UNSC_2008_SPV.6005Resumption1_spch039.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Portugal.  ,The President,,Chinese,u, I now give the floor to the representative of Portugal.  
UNSC_2008_SPV.6005Resumption1_spch041.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Morocco.  ,The President,,Chinese,u, I now give the floor to the representative of Morocco.  
UNSC_2008_SPV.6005Resumption1_spch043.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Sweden.  ,The President,,Chinese,u, I now give the floor to the representative of Sweden.  
UNSC_2008_SPV.6005Resumption1_spch045.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Uganda.  ,The President,,Chinese,u, I now give the floor to the representative of Uganda.  
UNSC_2008_SPV.6005Resumption1_spch047.txt,2008,6005,"The President (spoke in Chinese): The next speaker is the representative of Chile, on whom I call.  ",The President,,Chinese,u," The next speaker is the representative of Chile, on whom I call.  "
UNSC_2008_SPV.6005Resumption1_spch049.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Norway.  ,The President,,Chinese,u, I now give the floor to the representative of Norway.  
UNSC_2008_SPV.6005Resumption1_spch051.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Colombia.  ,The President,,Chinese,u, I now give the floor to the representative of Colombia.  
UNSC_2008_SPV.6005Resumption1_spch053.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Finland.  ,The President,,Chinese,u, I now give the floor to the representative of Finland.  
UNSC_2008_SPV.6005Resumption1_spch055.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Myanmar.  ,The President,,Chinese,u, I now give the floor to the representative of Myanmar.  
UNSC_2008_SPV.6005Resumption1_spch057.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Rwanda.  ,The President,,Chinese,u, I now give the floor to the representative of Rwanda.  
UNSC_2008_SPV.6005Resumption1_spch059.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Denmark.  ,The President,,Chinese,u, I now give the floor to the representative of Denmark.  
UNSC_2008_SPV.6005Resumption1_spch061.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the Permanent Observer of the African Union to the United Nations.  ,The President,,Chinese,u, I now give the floor to the Permanent Observer of the African Union to the United Nations.  
UNSC_2008_SPV.6005Resumption1_spch063.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of Tonga.  ,The President,,Chinese,u, I now give the floor to the representative of Tonga.  
UNSC_2008_SPV.6005Resumption1_spch065.txt,2008,6005,The President (spoke in Chinese): I now give the floor to the representative of the Republic of Korea.  ,The President,,Chinese,u, I now give the floor to the representative of the Republic of Korea.  
UNSC_2008_SPV.6005Resumption1_spch067.txt,2008,6005,"The President (spoke in Chinese): After consultations among members of the Security Council, I have been authorized to make the following statement on behalf of the Council:  ""The Security Council reaffirms its commitment to the full and effective implementation of resolutions 1325 (2000) and 1820 (2008) on women and peace and security, and recalls the relevant statements of its President.  ""The Security Council takes note of the report of the Secretary-General on women and peace and security (S/2008/622).  ""The Security Council remains concerned about the underrepresentation of women at all stages of a peace process and in peacebuilding, and recognizes the need to facilitate the full and effective participation of women in these areas, given the vital role of women in the prevention and resolution of conflicts and in peacebuilding. 08-57549  ""The Security Council urges Member States and international, regional and subregional organizations to take measures to increase the participation of women in conflict prevention, conflict resolution and peacebuilding and to strengthen the role of women as decision-makers in these areas. The Council calls upon the Secretary-General to appoint more women to pursue good offices on his behalf, particularly as Special Representatives and Special Envoys.  ""The Security Council strongly condemns all violations of international law committed against women and girls during and after armed conflicts, urges the complete cessation by all parties of such acts with immediate effect, and also urges Member States to bring to justice those responsible for crimes of this nature.  ""The Security Council requests the Secretary-General to provide a report on the implementation of resolution 1325 (2000) over the coming year, including information on the impact of armed conflict on women and girls in situations of which the Council is seized, on the obstacles and challenges to strengthening women's participation in conflict prevention, conflict resolution and peacebuilding, and recommendations to address those issues, to be submitted to the Security Council by October 2009.""  This statement will be issued as a document of the Security Council under the symbol SfPRST/2008/39.  There are no further speakers inscribed on my list. The Security Council has thus concluded the present stage of its consideration of the item on its agenda.  The meeting rose at 6.45 pm. 39 ",The President,,Chinese,u," After consultations among members of the Security Council, I have been authorized to make the following statement on behalf of the Council:  ""The Security Council reaffirms its commitment to the full and effective implementation of resolutions 1325 (2000) and 1820 (2008) on women and peace and security, and recalls the relevant statements of its President.  ""The Security Council takes note of the report of the Secretary-General on women and peace and security (S/2008/622).  ""The Security Council remains concerned about the underrepresentation of women at all stages of a peace process and in peacebuilding, and recognizes the need to facilitate the full and effective participation of women in these areas, given the vital role of women in the prevention and resolution of conflicts and in peacebuilding. 08-57549  ""The Security Council urges Member States and international, regional and subregional organizations to take measures to increase the participation of women in conflict prevention, conflict resolution and peacebuilding and to strengthen the role of women as decision-makers in these areas. The Council calls upon the Secretary-General to appoint more women to pursue good offices on his behalf, particularly as Special Representatives and Special Envoys.  ""The Security Council strongly condemns all violations of international law committed against women and girls during and after armed conflicts, urges the complete cessation by all parties of such acts with immediate effect, and also urges Member States to bring to justice those responsible for crimes of this nature.  ""The Security Council requests the Secretary-General to provide a report on the implementation of resolution 1325 (2000) over the coming year, including information on the impact of armed conflict on women and girls in situations of which the Council is seized, on the obstacles and challenges to strengthening women's participation in conflict prevention, conflict resolution and peacebuilding, and recommendations to address those issues, to be submitted to the Security Council by October 2009.""  This statement will be issued as a document of the Security Council under the symbol SfPRST/2008/39.  There are no further speakers inscribed on my list. The Security Council has thus concluded the present stage of its consideration of the item on its agenda.  The meeting rose at 6.45 pm. 39 "
UNSC_2009_SPV.6180_spch001.txt,2009,6180,"The President: I should like to inform the Council that I have received letters from the representatives of Afghanistan, Argentina, Australia, Bangladesh, Belgium, Brazil, Canada, Cape Verde, Ecuador, Finland, Germany, Iceland, Israel, Italy, Kenya, Liechtenstein, the Netherlands, Nigeria, Norway, Papua New Guinea, Peru, the Republic of Korea, Rwanda, Sierra Leone, South Africa, Sweden, Switzerland, Timor-Leste and the United Republic of Tanzania, in which they request to be invited to participate in the consideration of the item on the Council's agenda. In conformity with the usual practice, I propose, with the consent of the Council, to invite those representatives to participate in the consideration of the item, without the right to vote, in accordance with the relevant provisions of the Charter and rule 37 of the Council's provisional rules of procedure.  There being no objection, it is so decided.  At the invitation of the President, the representatives of the aforementioned countries took the seats reservedfor them at the side of the Council Chamber.  The President: The Security Council will now begin its consideration of the item on its agenda. The Security Council is meeting in accordance with the understanding reached in its prior consultations.  I wish to draw the attention of members of the Council to document S/2009/362, which contains the report of the Secretary-General pursuant to Security Council resolution 1820 (2008).  I should like to start by welcoming the Secretary- General, who joins us today to present his first follow- up report to resolution 1820 (2008) on women, peace and security.  In addition, I should like to extend our welcome and thanks to three female United Nations police 2  officers from United Nations missions in Liberia, Haiti and the Sudan, who are here to observe our debate. Yesterday, they attended a round-table event at the United Nations that was sponsored by the Canadian Mission and the Pearson Peacekeeping Training Centre. It is important that we have opportunities in New York to hear from field practitioners dealing with those difficult issues.  Resolution 1820 (2008) builds upon resolution 1325 (2000). It confirms the Council's readiness to address more systematically the scourge of conflict- related sexual violence. It also underlines the vital contribution that women themselves can make as peacekeepers and peacebuilders.  Our objective today is to hear the views of colleagues from across the United Nations membership to aid Council consideration of the way forward in the light of the Secretary-General's report.  I now invite the Secretary-General to take the floor.   ",The President,,English,u," I should like to inform the Council that I have received letters from the representatives of Afghanistan, Argentina, Australia, Bangladesh, Belgium, Brazil, Canada, Cape Verde, Ecuador, Finland, Germany, Iceland, Israel, Italy, Kenya, Liechtenstein, the Netherlands, Nigeria, Norway, Papua New Guinea, Peru, the Republic of Korea, Rwanda, Sierra Leone, South Africa, Sweden, Switzerland, Timor-Leste and the United Republic of Tanzania, in which they request to be invited to participate in the consideration of the item on the Council's agenda. In conformity with the usual practice, I propose, with the consent of the Council, to invite those representatives to participate in the consideration of the item, without the right to vote, in accordance with the relevant provisions of the Charter and rule 37 of the Council's provisional rules of procedure.  There being no objection, it is so decided.  At the invitation of the President, the representatives of the aforementioned countries took the seats reservedfor them at the side of the Council Chamber.  The President: The Security Council will now begin its consideration of the item on its agenda. The Security Council is meeting in accordance with the understanding reached in its prior consultations.  I wish to draw the attention of members of the Council to document S/2009/362, which contains the report of the Secretary-General pursuant to Security Council resolution 1820 (2008).  I should like to start by welcoming the Secretary- General, who joins us today to present his first follow- up report to resolution 1820 (2008) on women, peace and security.  In addition, I should like to extend our welcome and thanks to three female United Nations police 2  officers from United Nations missions in Liberia, Haiti and the Sudan, who are here to observe our debate. Yesterday, they attended a round-table event at the United Nations that was sponsored by the Canadian Mission and the Pearson Peacekeeping Training Centre. It is important that we have opportunities in New York to hear from field practitioners dealing with those difficult issues.  Resolution 1820 (2008) builds upon resolution 1325 (2000). It confirms the Council's readiness to address more systematically the scourge of conflict- related sexual violence. It also underlines the vital contribution that women themselves can make as peacekeepers and peacebuilders.  Our objective today is to hear the views of colleagues from across the United Nations membership to aid Council consideration of the way forward in the light of the Secretary-General's report.  I now invite the Secretary-General to take the floor.   "
UNSC_2009_SPV.6180_spch003.txt,2009,6180,"The President: I thank the Secretary-General for his statement and for his leadership on this issue.  In accordance with the understanding reached among Security Council members, I wish to remind all speakers to limit their statements to no more than five minutes, in order to enable the Council to carry out its work expeditiously. Delegations with lengthy statements are kindly requested to circulate the text in writing and to deliver a condensed version when speaking in the Chamber. 3 I shall now give the floor to members of the Security Council.  ",The President,,English,u," I thank the Secretary-General for his statement and for his leadership on this issue.  In accordance with the understanding reached among Security Council members, I wish to remind all speakers to limit their statements to no more than five minutes, in order to enable the Council to carry out its work expeditiously. Delegations with lengthy statements are kindly requested to circulate the text in writing and to deliver a condensed version when speaking in the Chamber. 3 I shall now give the floor to members of the Security Council.  "
UNSC_2009_SPV.6180_spch018.txt,2009,6180,"The President: I shall now make a statement in my capacity as the representative of the United Kingdom.  We welcome the Secretary-General's contribution to our debate today and the continuing presence of the Deputy Secretary-General this morning. The Secretary- General's report (S/2009/362) highlights the challenges that we face in coming to grips with the issue of sexual violence in conflict zones, and it confirms and clarifies much of what we suspected about the extent of the problem. If we are serious about preventing and resolving conflict, then we need to be serious about addressing conflict-related sexual violence.  There is no shortage of will to take forward the Council's work in this area, as Tuesday's adoption of resolution 1882 (2009) on children and armed conflict showed. There are still gaps that we need to bridge in information, capacity, coordination and imagination, and the Secretary-General's report draws these out clearly.  The proliferation of sexual violence against women and girls is in part aimed at marginalizing their contribution to society. It deliberately degrades the role that they can play in restoring the fabric of peaceful communities. The Arria formula meeting that the United Kingdom hosted in June highlighted the critical importance of enhancing women's contribution to peace processes.  Short-term measures to improve protection and enhance women's participation in decision-making have to be accompanied by longer-term efforts to establish accountability and the rule of law. More effective monitoring of patterns of sexual violence in situations of armed conflict should allow the Council to identify and mandate the action necessary to prevent it.  We therefore welcome further reports from the Secretary-General. We support his recommendation that better use be made of commissions of inquiry, and the Council should ensure that conflict-related sexual violence gets the attention it deserves in the informal Expert Group on the Protection of Civilians and in the Working Group on Children and Armed Conflict.  Let me add on a personal note that I share completely Ambassador Rice's conviction that the time to act is now. For those of us who took part in the Security Council mission in May, it was impossible not to be moved and angered by what we saw and heard. The perpetrators of these appalling crimes want to diminish women and exclude them from their role in building peace. If I took any encouragement from our meetings with those who have suffered, it was from their determination not to just remain victims, but to play their full part in finding and securing a lasting peace in which their rights will be respected and their security assured. That is what we must support 7 the courage and determination of women who want to make their unique contribution to peace.  I now resume my functions as President of the Council.  I now give the floor to the representative of Norway.  ",The President,,English,u," I shall now make a statement in my capacity as the representative of the United Kingdom.  We welcome the Secretary-General's contribution to our debate today and the continuing presence of the Deputy Secretary-General this morning. The Secretary- General's report (S/2009/362) highlights the challenges that we face in coming to grips with the issue of sexual violence in conflict zones, and it confirms and clarifies much of what we suspected about the extent of the problem. If we are serious about preventing and resolving conflict, then we need to be serious about addressing conflict-related sexual violence.  There is no shortage of will to take forward the Council's work in this area, as Tuesday's adoption of resolution 1882 (2009) on children and armed conflict showed. There are still gaps that we need to bridge in information, capacity, coordination and imagination, and the Secretary-General's report draws these out clearly.  The proliferation of sexual violence against women and girls is in part aimed at marginalizing their contribution to society. It deliberately degrades the role that they can play in restoring the fabric of peaceful communities. The Arria formula meeting that the United Kingdom hosted in June highlighted the critical importance of enhancing women's contribution to peace processes.  Short-term measures to improve protection and enhance women's participation in decision-making have to be accompanied by longer-term efforts to establish accountability and the rule of law. More effective monitoring of patterns of sexual violence in situations of armed conflict should allow the Council to identify and mandate the action necessary to prevent it.  We therefore welcome further reports from the Secretary-General. We support his recommendation that better use be made of commissions of inquiry, and the Council should ensure that conflict-related sexual violence gets the attention it deserves in the informal Expert Group on the Protection of Civilians and in the Working Group on Children and Armed Conflict.  Let me add on a personal note that I share completely Ambassador Rice's conviction that the time to act is now. For those of us who took part in the Security Council mission in May, it was impossible not to be moved and angered by what we saw and heard. The perpetrators of these appalling crimes want to diminish women and exclude them from their role in building peace. If I took any encouragement from our meetings with those who have suffered, it was from their determination not to just remain victims, but to play their full part in finding and securing a lasting peace in which their rights will be respected and their security assured. That is what we must support 7 the courage and determination of women who want to make their unique contribution to peace.  I now resume my functions as President of the Council.  I now give the floor to the representative of Norway.  "
UNSC_2009_SPV.6180_spch020.txt,2009,6180,The President: I now give the floor to the representative of Sweden.  ,The President,,English,u, I now give the floor to the representative of Sweden.  
UNSC_2009_SPV.6180_spch022.txt,2009,6180,The President: I now call on the representative of Israel.  ,The President,,English,u, I now call on the representative of Israel.  
UNSC_2009_SPV.6180_spch024.txt,2009,6180,The President: I give the floor to the representative of Brazil.  ,The President,,English,u, I give the floor to the representative of Brazil.  
UNSC_2009_SPV.6180_spch026.txt,2009,6180,The President: I give the floor to the representative of Switzerland.  ,The President,,English,u, I give the floor to the representative of Switzerland.  
UNSC_2009_SPV.6180_spch028.txt,2009,6180,"The President: Our last speaker for this morning's session of our meeting is the representative of South Africa, to whom I now give the floor.  ",The President,,English,u," Our last speaker for this morning's session of our meeting is the representative of South Africa, to whom I now give the floor.  "
